Code,Last,Change,Prev,Open,High,Low,Freq,Vol,Val(K),Cap(M)
GOTO,57,0%,57,57,57,55,22357,50813075,283707983,65012676
BUMI,115,0.8771929824561403%,114,115,123,114,48226,50432901,595690620,42703570
REAL,98,10.112359550561797%,89,90,116,82,98688,37773388,374568081,650094
BSBK,94,-2.083333333333333%,96,99,103,91,39632,11139487,107505154,2358637
BRMS,575,3.6036036036036037%,555,565,585,555,39527,10038361,573920532,81525823
WIRG,165,-4.069767441860465%,172,172,173,164,23194,7494896,125519510,1969873
SURI,131,-13.245033112582782%,151,152,152,129,50577,7474942,102027385,829803
BULL,208,-4.587155963302752%,218,210,222,196,20976,6993415,144281823,2936503
HMSP,670,20.72072072072072%,555,560,690,560,36837,6951766,459397620,77933112
CPRO,61,-1.6129032258064515%,62,62,64,60,8010,5828424,35855590,3633915
MLPL,155,-0.641025641025641%,156,156,162,148,12383,4880802,74844414,2430760
ADCP,65,4.838709677419355%,62,62,70,61,13571,4683025,31023675,1444444
BKSL,140,0.7194244604316548%,139,141,145,138,10951,4349079,61266968,23479246
BIPI,84,5%,80,81,87,81,5047,4323758,36065036,5351657
AMRTBQCU5A,6,200%,2,2,15,2,4968,4287466,2774080,720
MHKI,193,18.404907975460123%,163,165,220,164,30622,4279435,87918396,723750
DEWA,224,-0.8849557522123894%,226,226,232,222,8135,3863684,87616797,9113985
GRIA,140,-7.28476821192053%,151,163,190,136,24782,3640340,60749255,1032601
ISAP,41,7.894736842105263%,38,39,41,37,7291,3101279,12331387,164825
SGER,354,3.508771929824561%,342,344,356,336,9650,2985293,103872728,5517766
CENT,139,17.796610169491526%,118,119,145,117,15196,2976786,40238158,4334502
MBMA,474,-2.4691358024691357%,486,488,490,472,14511,2623157,125157444,51189829
CDIA,1485,-2.302631578947368%,1520,1565,1595,1480,46435,2283382,349784329,185371621
ATLA,69,-1.4285714285714286%,70,70,71,66,11204,2233839,15211039,427771
WSBP,32,3.225806451612903%,31,31,32,31,1759,2197938,6907719,1816975
VKTR,126,9.565217391304348%,115,117,134,117,9469,2197241,27723114,5512500
FUTR,422,-0.9389671361502347%,426,426,444,412,18048,2049714,87425490,2800203
WOWS,97,-1.0204081632653061%,98,99,103,94,10466,1980063,19545085,240145
MDLN,74,4.225352112676056%,71,73,79,72,5992,1940603,14648696,927447
WMUU,28,7.6923076923076925%,26,28,28,28,1492,1860041,5208115,362353
MAPIBQCV5A,11,266.66666666666663%,3,3,19,2,3339,1841155,1601682,550
SMGA,116,3.571428571428571%,112,113,123,112,5932,1796189,20999986,1015000
DFAM,93,12.048192771084338%,83,84,109,81,11141,1792455,17550593,176686
BBRI,4130,-0.24154589371980675%,4140,4160,4170,4080,27532,1675119,689296090,619679290
PSAB,565,-0.8771929824561403%,570,585,585,555,11869,1581693,89553865,14949900
IMJS,268,10.743801652892563%,242,242,288,242,11710,1563336,42699241,2319359
SMIL,670,0.7518796992481203%,665,670,670,635,4873,1563033,102729826,5863618
EMTK,1150,-9.448818897637794%,1270,1280,1280,1150,16695,1530016,185128575,70600514
LPKR,103,0%,103,104,105,102,3654,1500282,15491487,7302496
AEGS,48,0%,48,49,51,44,4217,1500158,7250765,48292
ANTM,3600,3.151862464183381%,3490,3550,3600,3500,30184,1500139,533059697,86510753
MINA,160,-4.191616766467066%,167,168,168,159,4997,1454574,23567994,1575000
WIIM,1030,24.096385542168676%,830,830,1035,825,11015,1440128,144255894,2162870
HUMI,151,-3.821656050955414%,157,158,159,148,6799,1377904,20966635,2725034
MPPA,72,-4%,75,75,76,69,2304,1368527,9866313,933598
AYAM,178,2.2988505747126435%,174,174,178,172,4525,1368505,23954875,712000
SCMA,302,-1.3071895424836601%,306,308,310,300,6443,1365154,41680979,22339112
BUKA,151,-2.5806451612903225%,155,155,157,151,4499,1354728,20886017,15574047
ISAP-W,14,16.666666666666664%,12,13,15,12,1904,1343676,1877324,10498
ADRO,1650,-1.7857142857142856%,1680,1685,1700,1645,38057,1338781,222548662,48492988
KIJA,200,0%,200,200,200,197,1700,1331536,26580284,4164978
TOSK,67,-6.944444444444445%,72,72,72,65,5360,1329818,9128643,293144
BAPI,40,8.108108108108109%,37,34,40,34,1834,1311564,4694397,223679
BBCA,7925,-1.2461059190031152%,8025,8050,8075,7900,42089,1293129,1028838025,967185224
GOTOBQCZ5A,6,50%,4,4,9,3,1535,1282543,725163,1680
OKAS,352,20.54794520547945%,292,304,364,304,11998,1266695,44214131,835454
BMRI,4480,-1.1037527593818985%,4530,4570,4570,4460,28269,1220274,548798898,413952000
PBRX,44,-8.333333333333332%,48,45,45,44,2403,1217071,5448513,945209
BBKP,79,-1.25%,80,80,81,78,2795,1213511,9625658,14679771
OASA,258,-3.007518796992481%,266,264,272,256,4191,1205690,31651847,1637583
SMLE,228,34.9112426035503%,169,169,228,167,15404,1199609,24373200,530819
ARTOBQCU5A,7,250%,2,2,10,1,2392,1188782,470990,350
GZCO,204,-3.7735849056603774%,212,212,218,200,9278,1184461,24594450,1224000
APEX,125,-5.303030303030303%,132,130,132,123,4849,1159631,14656739,443308
LIVE,270,3.0534351145038165%,262,264,282,260,11535,1129245,30699883,1240111
BRPT,2320,-0.8547008547008548%,2340,2350,2370,2260,15398,1117138,257142224,217493546
DOOH,160,-3.614457831325301%,166,167,168,159,8138,1115340,18030446,1238223
LUCK,95,-1.0416666666666665%,96,97,116,93,6428,1111468,11640936,67996
BBNIBQCU5A,8,100%,4,4,16,2,1179,1098908,729830,320
CNMA,132,-0.7518796992481203%,133,133,138,131,4599,1077277,14451291,11001540
PTPS,177,5.9880239520958085%,167,167,189,167,7781,1073981,19385173,383650
GIAA,71,2.898550724637681%,69,70,71,70,1256,1014077,7188207,6495136
BNBR,52,8.333333333333332%,48,52,52,52,686,991188,5154178,9017675
ISEA,98,-2.9702970297029703%,101,101,110,97,6425,977278,10146105,136221
MERI,248,-10.144927536231885%,276,294,302,248,8407,948432,25650741,256713
INDY,2150,1.4150943396226416%,2120,2120,2250,2040,18132,939041,202653847,11201913
BOAT,140,6.0606060606060606%,132,135,152,132,6843,937717,13415893,490235
AGRS,83,7.792207792207792%,77,81,86,78,4472,929110,7668683,3931466
KLBFBQCV5A,6,100%,3,3,11,3,998,921830,555584,240
TRON,91,-1.0869565217391304%,92,93,102,90,4400,897568,8529205,268571
CITY,122,8.928571428571429%,112,112,140,109,6490,886927,11118477,659433
HOPE,165,13.013698630136986%,146,149,180,148,8327,869186,14547774,351509
SMGRBQCU5A,5,400%,1,1,9,1,2275,858572,373348,150
ARCI,955,1.0582010582010581%,945,965,975,930,8469,849785,80839378,23717425
ASRI,178,1.7142857142857144%,175,176,184,176,3770,836766,15082900,3497595
PTRO,4190,1.9464720194647203%,4110,4160,4230,4120,17329,836383,349211473,42260550
ASLC,100,-0.9900990099009901%,101,102,104,99,2785,824570,8311150,1274635
INET,222,-2.631578947368421%,228,230,234,220,4536,820118,18471794,1963145
TLKM,3300,1.2269938650306749%,3260,3300,3300,3260,14241,806429,264992488,326905315
GTSI,91,-4.2105263157894735%,95,95,96,88,3905,769595,7033495,1439542
DEWI,102,0%,102,102,103,100,9003,766639,7748787,204000
AYLS,111,0%,111,112,129,109,6899,746938,8899604,94730
KIOS,85,0%,85,86,92,84,3563,741894,6581064,91448
ACESBQCV5A,8,166.66666666666669%,3,3,18,2,1403,732997,510694,640
PICO,226,34.523809523809526%,168,173,226,169,8037,732101,15802345,128453
PYFA,478,-5.346534653465347%,505,505,505,470,7100,730882,35354840,5371135
INDX,170,34.92063492063492%,126,136,170,136,5917,729190,11775412,74445
MDKA,2540,0.7936507936507936%,2520,2550,2560,2470,12409,705830,177884048,62161379
MEDC,1300,4.417670682730924%,1245,1255,1310,1250,9405,694361,89108543,32677101
PNLF,250,-0.7936507936507936%,252,252,254,248,1697,690375,17325140,8005518
PWON,376,0.53475935828877%,374,378,380,372,4961,681962,25635595,18108011
WIDI,49,-3.9215686274509802%,51,51,52,47,3491,672947,3281521,78402
GPSO,394,13.872832369942195%,346,364,428,340,8921,669166,25554812,262696
MKTR-W,16,0%,16,16,22,15,895,665501,1186548,39996
ESSA,655,-0.7575757575757576%,660,660,680,645,5531,665266,43892157,11283669
MBTO,123,-3.90625%,128,129,156,122,5541,656507,9410327,131610
MEJA-W,29,3.571428571428571%,28,27,31,26,865,654372,1902549,13920
ENRG,635,-1.550387596899225%,645,645,650,625,7210,646789,41100634,16507606
BUVA,362,-2.1621621621621623%,370,376,376,358,6494,644613,23485770,7453751
GPRA,140,-0.7092198581560284%,141,142,142,137,1989,644051,8952957,598732
SSIA,1905,-3.2994923857868024%,1970,1990,1990,1865,12566,643970,122901525,8963500
HALO,97,-1.0204081632653061%,98,99,100,88,3816,634772,5976895,548054
NANO,66,-5.714285714285714%,70,71,71,65,3329,634488,4261785,282839
WIFI,2650,-0.7490636704119851%,2670,2690,2740,2630,10880,628618,168087894,14067655
TOBA,1260,0.398406374501992%,1255,1260,1270,1215,7458,624763,77814332,10404328
KBAG,55,10%,50,53,55,53,1078,614523,3350188,393250
WEGE,75,-1.3157894736842104%,76,77,80,73,2054,614187,4667986,717900
MPXL,183,5.780346820809249%,173,175,192,169,5866,600109,11001091,366003
CUAN,1470,-2.3255813953488373%,1505,1510,1520,1455,14185,591216,87921970,165255783
HRTA,890,4.705882352941177%,850,870,900,855,6483,588024,51791697,4098684
TAYS,84,7.6923076923076925%,78,79,85,76,2890,585057,4828325,92309
PGEO,1360,-2.158273381294964%,1390,1390,1400,1345,10815,578746,78606810,56844866
ACES,436,-0.9090909090909091%,440,440,444,434,3740,574490,25131177,7464490
IKAN,142,-0.6993006993006993%,143,143,151,139,4704,574003,8323965,118333
KPIG,199,0.5050505050505051%,198,199,202,196,4522,566718,11260254,19413869
ITIC,304,24.59016393442623%,244,240,304,238,6257,560807,16463456,285979
SLIS,101,2.0202020202020203%,99,99,102,97,3207,556576,5521194,248797
SAGE,52,8.333333333333332%,48,52,52,52,890,555215,2887118,417743
VERN-W,5,0%,5,5,6,4,590,547154,261353,2804
BBCABQCV5A,17,240%,5,5,100,4,2724,544824,859338,680
SMKM,204,9.090909090909092%,187,204,204,204,987,535048,10914979,255612
NCKL,1105,0.45454545454545453%,1100,1115,1120,1090,6102,531927,58855285,69723953
ADHI,284,0%,284,288,298,282,3266,529736,15436739,2387761
MAYA,308,-5.521472392638037%,326,332,334,300,5684,528384,16523896,7979103
BMRIBQCU5A,6,200%,2,2,8,1,607,524475,208009,240
BBNI,4370,-0.9070294784580499%,4410,4440,4450,4320,22110,520835,226998625,161359365
HRUM,1095,-3.524229074889868%,1135,1140,1170,1075,8418,520782,58529039,14802320
BEKS,31,6.896551724137931%,29,31,31,31,392,517045,1602840,1591904
BEST,120,1.694915254237288%,118,119,127,119,1556,494626,6065107,1157677
KOTA,35,-7.894736842105263%,38,40,40,35,1127,491482,1801844,369116
BHIT,39,5.405405405405405%,37,38,39,38,663,488997,1867316,3356658
FIRE,96,-4%,100,101,102,95,3650,483195,4690110,141635
PADI,93,9.411764705882353%,85,93,93,93,270,479924,4463293,1051574
IATA,92,9.523809523809524%,84,92,92,92,461,473938,4360230,2877376
BWPT,147,-3.289473684210526%,152,149,149,147,1992,473414,6991655,4634218
MEJA,89,-1.1111111111111112%,90,90,96,82,2104,472814,4248768,170658
MKTR,147,5%,140,140,171,138,4669,465935,7093897,1771722
PPRI,370,-6.565656565656567%,396,402,402,360,4985,461217,17157559,397760
BSML,110,-0.9009009009009009%,111,111,112,109,594,461015,5094429,203525
TAMU,40,8.108108108108109%,37,40,40,40,259,457375,1829500,1500000
NICL,1140,7.042253521126761%,1065,1070,1170,1055,6354,454403,50949779,12124635
KLBF,1190,1.276595744680851%,1175,1180,1190,1165,7118,452116,53322606,55707936
IOTF,95,-1.0416666666666665%,96,98,98,93,3069,449230,4267526,502578
JAWA,155,4.72972972972973%,148,148,178,147,4022,446381,7196916,2516108
HOKI,78,-1.2658227848101267%,79,80,80,78,1280,442627,3473625,754865
ITMA,1565,20.384615384615383%,1300,1300,1625,1300,3396,440233,59296797,1563518
HAJJ-W,18,5.88235294117647%,17,17,21,16,317,437839,831789,6694
GRPH,76,-2.564102564102564%,78,78,79,74,3037,430264,3246710,76000
PAMG,79,-1.25%,80,81,83,77,1825,425264,3397093,246875
BBTN,1345,-3.237410071942446%,1390,1390,1395,1335,17909,425007,57355878,18687564
RELF,54,-8.47457627118644%,59,60,61,54,2159,422122,2361122,309303
UNIQ,368,0.546448087431694%,366,368,374,366,610,420075,15494545,1155146
VIVA,42,-8.695652173913043%,46,46,46,42,1148,406872,1806512,691499
SMRA,458,-1.293103448275862%,464,470,470,454,3368,405465,18626437,7560924
AKRA,1240,3.3333333333333335%,1200,1205,1260,1195,8753,391841,48254640,24891109
BMTR,144,0%,144,144,145,142,1534,386573,5541531,2388096
COAL,60,9.090909090909092%,55,57,60,57,630,384542,2271109,375000
SICO,125,1.6260162601626018%,123,123,138,120,2227,382854,4931216,113760
BEEF,324,1.25%,320,320,330,314,25512,378711,12229674,2630961
MAPA,570,-4.201680672268908%,595,600,600,565,4338,371475,21403826,16247280
JKON,88,2.3255813953488373%,86,87,92,86,1755,369806,3277748,1435150
LOPI,99,10%,90,99,99,86,1016,366023,3589592,108901
DPUM,69,-1.4285714285714286%,70,72,77,69,7496,363274,2648398,288075
LAJU,74,-2.631578947368421%,76,76,77,74,2373,355166,2661440,159096
YELO,66,-9.58904109589041%,73,78,80,66,701,353035,2610014,126243
BCIP,103,1.9801980198019802%,101,101,105,100,1218,352801,3639629,147281
MAXI,59,0%,59,59,61,58,846,352149,2063839,566996
COIN,2130,-4.484304932735426%,2230,2240,2250,2090,13654,351222,75785012,31323530
BBYB,348,-0.5714285714285714%,350,352,352,342,2394,347867,12088855,4599508
CMNT,835,0%,835,840,840,820,783,346687,28765648,14299796
JPFA,1950,2.9023746701846966%,1895,1895,1960,1855,11463,343081,66187771,22866822
HUMI-W,23,-8%,25,25,25,23,407,337186,796056,31127
BCAP,71,0%,71,71,71,69,1064,336250,2348919,3025938
MEDS,70,-1.4084507042253522%,71,71,72,68,1899,334343,2344506,109375
LEAD,82,-3.5294117647058822%,85,85,86,80,8618,331228,2745567,475569
DSNG,1650,0.303951367781155%,1645,1645,1655,1625,3644,330944,54267282,17489740
NAIK,140,2.18978102189781%,137,138,144,138,2739,330664,4662490,465819
RAAM,366,6.395348837209303%,344,360,370,344,3675,329688,11676517,2493785
ADMR,1020,-0.9708737864077669%,1030,1045,1050,1000,5052,328011,33519131,41699978
SRSN,70,2.941176470588235%,68,69,71,68,1908,326030,2270750,421400
DSFI,89,-3.260869565217391%,92,92,93,87,2614,323489,2876263,165285
NTBK,61,-3.1746031746031744%,63,63,64,60,1267,315215,1939149,164704
IBOS,47,-2.083333333333333%,48,48,49,45,1016,314397,1463883,379092
AGRO,244,-3.937007874015748%,254,254,254,244,1688,310943,7696837,5976315
BRRC,81,0%,81,85,86,80,1688,303280,2486662,78693
BMBL,52,8.333333333333332%,48,48,52,47,1031,299527,1538053,53564
RAJA,2810,-2.430555555555556%,2880,2900,2920,2800,6981,296407,84533032,11878102
NZIA,99,1.0204081632653061%,98,99,111,96,2048,295598,3056999,217557
CARS,130,-2.2556390977443606%,133,132,133,128,1098,291216,3797792,1950000
PTMP,96,-2.0408163265306123%,98,99,100,94,1301,286028,2752754,304243
UNVR,1740,2.9585798816568047%,1690,1700,1770,1695,5675,284764,49527626,66381000
SOCI,204,-1.9230769230769231%,208,210,218,202,2087,278654,5825040,1440036
ADROBQCU5A,5,400%,1,1,5,1,164,274724,84363,250
PCAR,52,8.333333333333332%,48,52,52,52,394,273346,1421399,60667
ANDI,34,3.0303030303030303%,33,33,34,33,583,270390,914061,317900
MAHA,158,0%,158,160,167,155,1944,265175,4268003,2633228
KRAS,312,0%,312,314,318,298,1799,264362,8115359,6036076
RGAS,101,-0.9803921568627451%,102,103,103,101,2080,263334,2671605,147383
MDRN,36,9.090909090909092%,33,33,36,33,1286,262251,918990,274758
DOSS,188,1.6216216216216217%,185,186,196,182,2577,260772,4953202,324300
KJEN,216,0.9345794392523363%,214,214,230,206,2308,257988,5662816,108000
KRYA,232,-4.918032786885246%,244,244,246,232,3382,256334,6083722,386035
PRIM,90,-2.1739130434782608%,92,91,95,90,1310,255543,2355440,305409
AMMN,8025,-1.2307692307692308%,8125,8175,8175,7975,13945,254149,204644055,581958697
TINS,1130,0.4444444444444444%,1125,1130,1145,1110,2814,252345,28408249,8415961
DMAS,139,0%,139,140,140,138,1685,251372,3497311,6699537
TARA,41,-8.88888888888889%,45,41,41,41,786,249903,1024602,412855
KOCI,64,1.5873015873015872%,63,63,67,62,1380,249240,1617454,282598
MAPI,1230,2.5%,1200,1205,1230,1185,4984,247371,29954400,20418000
FLMC,244,-4.6875%,256,280,280,232,805,245349,6220247,190625
ELTY,18,5.88235294117647%,17,18,18,18,152,240262,432472,783394
ESTA,76,-3.79746835443038%,79,82,82,75,1516,237998,1849735,184327
OLIV,108,9.090909090909092%,99,108,108,102,501,237770,2565178,205208
MDKI,197,8.83977900552486%,181,180,202,176,2796,235568,4551682,498440
SWID,103,5.1020408163265305%,98,100,113,98,2175,234962,2457429,554657
AMRT,2110,-0.9389671361502347%,2130,2140,2160,2080,4866,234513,49340747,87616699
ERAA,450,-0.4424778761061947%,452,456,456,448,2511,234347,10570751,7177500
PPRE,99,-2.941176470588235%,102,102,104,98,1472,233228,2352308,1012203
MSKY,94,-1.0526315789473684%,95,96,98,92,1435,233090,2199962,187471
SOLA,142,-4.697986577181208%,149,150,150,141,2285,232026,3358077,466399
IMPC,1380,1.4705882352941175%,1360,1400,1435,1350,2652,231471,32273372,74890530
HATM,250,-2.34375%,256,256,256,250,1935,229512,5803446,2170000
BSDE,1115,-1.3274336283185841%,1130,1140,1140,1100,3790,226795,25228515,23606073
MBMABQCX5A,24,-11.11111111111111%,27,27,27,22,76,225135,507686,4080
APLN,106,0%,106,107,110,105,948,224828,2412825,2406129
TOWR,600,1.694915254237288%,590,595,600,585,2483,223226,13232456,35458862
DKHH,106,-1.8518518518518516%,108,109,112,106,1695,223103,2433779,270300
BELL,67,0%,67,68,69,66,1256,222245,1497069,485750
CNKO,97,-3%,100,100,100,97,561,222126,2182406,868767
HALO-W,16,-5.88235294117647%,17,17,17,15,272,215177,333171,9039
MENN,60,-1.639344262295082%,61,61,63,59,782,213476,1300914,86043
MTFN,15,7.142857142857142%,14,15,15,15,290,211564,317346,477631
AWAN,266,3.10077519379845%,258,258,268,254,743,205824,5314253,913710
TAXI,20,5.263157894736842%,19,20,20,20,101,202930,405860,204473
KOKA,102,-3.7735849056603774%,106,107,108,102,792,202256,2111626,291856
HADE,42,2.4390243902439024%,41,45,45,42,445,201569,888698,89040
MNCN,264,0%,264,264,266,258,686,201445,5276152,3973144
CHEK,204,0.9900990099009901%,202,202,206,199,828,201229,4090259,839120
FILM,4840,11.264367816091953%,4350,4350,4840,4310,13295,200018,90501357,52695823
BABP,61,1.6666666666666667%,60,60,61,59,550,199876,1191214,2684874
INCO,4070,-5.128205128205128%,4290,4290,4300,4070,13457,196898,81253840,42896923
JGLE,17,6.25%,16,17,17,17,124,194699,330988,383892
DKFT,710,-0.6993006993006993%,715,715,725,700,2098,193513,13757554,4003155
TAPG,1590,1.9230769230769231%,1560,1565,1590,1560,4302,191629,30225326,31565539
PGAS,1745,-1.4124293785310735%,1770,1770,1770,1730,6045,190245,33157821,42301432
CTRA,975,-0.5102040816326531%,980,985,990,965,4202,186969,18216411,18072303
NICE,472,-3.278688524590164%,488,492,494,466,2760,184742,8793590,2870713
SOFA,72,9.090909090909092%,66,69,72,66,608,184659,1323832,119057
BJTM,515,-0.9615384615384616%,520,520,525,510,1669,181083,9295571,7655652
IKAI,39,8.333333333333332%,36,39,39,39,298,179566,700307,518926
EMDE,102,3.0303030303030303%,99,100,114,99,1452,178679,1898078,341700
PNBS,54,-1.8181818181818181%,55,55,56,54,724,177793,975918,2074977
COCO,525,5.846774193548387%,496,500,575,500,3490,175129,9442625,467179
SIDO,550,1.8518518518518516%,540,545,550,540,2845,174112,9476846,16500000
KREN,22,10%,20,22,22,22,262,172802,380164,400586
BKSW,71,-2.73972602739726%,73,74,75,70,873,172625,1227954,2471259
RALS,396,0.5076142131979695%,394,398,398,392,524,171199,6720784,2810016
PART,112,-1.7543859649122806%,114,114,114,111,1387,170960,1931843,304643
CYBR,985,-1.5%,1000,1000,1005,980,30453,170731,16938292,6546354
CARE,302,-1.3071895424836601%,306,306,306,298,1872,169742,5123327,10041500
PURA,44,10%,40,44,44,44,450,169197,744467,277285
KAQI,70,0%,70,71,72,69,1926,167828,1180435,145306
TMPO,178,0%,178,179,183,176,1959,167471,2995699,188383
AGII,830,16.083916083916083%,715,720,885,720,6191,166496,13633928,2545328
MSIN,625,-4.580152671755725%,655,660,660,615,3526,165478,10519335,37922611
PTPP,364,1.1111111111111112%,360,364,370,358,1765,164623,5971044,2256763
SIMP,630,-0.7874015748031495%,635,640,650,630,1821,163775,10419692,9765825
MPOW,119,2.586206896551724%,116,118,128,116,1621,163171,2000673,97223
ZINC,39,8.333333333333332%,36,39,39,39,295,161832,631145,984750
NPGF,60,-1.639344262295082%,61,62,62,60,635,160878,973579,194414
BBNIDRCZ5A,58,-9.375%,64,60,60,56,7,160001,941006,11600
ASII,5650,0.4444444444444444%,5625,5650,5675,5600,5697,159879,90176430,228732075
CGAS,154,0%,154,156,160,152,1492,159859,2494407,272811
VOKS,372,12.048192771084338%,332,334,410,320,4373,156847,5870320,1545884
BAUT,39,-2.5%,40,40,40,39,254,156063,622907,187207
MMIX,388,0%,388,390,396,380,1405,155297,6013684,931283
KETR,590,5.357142857142857%,560,560,610,540,2392,154232,8963486,1676345
GGRM,10950,17.741935483870968%,9300,9350,11150,9250,10452,153433,165184058,21068764
AVIA,420,-0.47393364928909953%,422,422,424,418,1343,151676,6384455,26020493
BRIS,2640,-1.4925373134328357%,2680,2670,2680,2630,6157,150582,39897017,120563197
ARKA,45,9.75609756097561%,41,45,45,45,459,150226,676017,90000
ELSA,500,0%,500,500,510,498,1495,147700,7421266,3649250
BAPA,83,-2.3529411764705883%,85,85,87,82,1461,145827,1229082,54928
BIKE,1030,0.4878048780487805%,1025,1030,1100,1025,2763,145062,15241472,1332734
PSDN,103,5.1020408163265305%,98,99,108,97,1163,143266,1465293,148320
EPAC,39,-7.142857142857142%,42,42,42,39,525,143015,581059,128833
BDKR,161,-3.592814371257485%,167,167,169,160,1545,140544,2278392,760741
OPMS,93,3.3333333333333335%,90,90,97,90,1043,139220,1287819,93000
CHEM,99,-1%,100,102,102,99,901,138772,1396601,168301
CSIS,129,0%,129,130,149,127,1079,138488,1870491,168603
PACK,2080,0.4830917874396135%,2070,2100,2270,1975,4230,136614,28369576,3322590
BLES,168,5%,160,162,169,156,937,136548,2244019,1493555
DADA,79,9.722222222222223%,72,79,79,79,238,136296,1076738,587091
MPIX,72,-1.36986301369863%,73,74,75,71,841,135837,982022,112500
BATR,110,0%,110,110,116,108,1186,134015,1502585,332754
IPTV,44,0%,44,44,44,44,278,133297,586507,1856710
NSSS,454,1.3392857142857142%,448,450,454,448,1103,132334,5959574,10805912
MARI,40,5.263157894736842%,38,39,40,39,388,131771,525505,210106
MANG,50,-3.8461538461538463%,52,53,53,50,639,131417,674777,190626
SMBR,298,-1.3245033112582782%,302,302,304,294,1177,131397,3917765,2959895
DATA,3780,-6.666666666666667%,4050,4210,4450,3780,2787,130745,54713637,5197500
BGTG,110,0%,110,110,111,109,551,128442,1409342,2610442
BLTA,38,-5%,40,40,40,38,374,127642,496321,985727
AMMS,212,-8.620689655172415%,232,240,242,210,1574,126848,2744368,261883
AADI,6975,-0.7117437722419928%,7025,7050,7125,6925,4966,125420,87813995,54313570
SDMU,71,-2.73972602739726%,73,79,79,71,154,123556,922038,80601
UVCR,74,1.36986301369863%,73,74,75,73,390,122315,899293,148011
PADA,58,9.433962264150944%,53,58,58,58,417,121324,703679,182700
BRISDRCJ6A,44,-2.2222222222222223%,45,44,44,44,7,120050,528220,13200
BREN,8875,0%,8875,9000,9050,8775,8691,119364,105763610,1187352703
HGII,144,0%,144,144,146,143,648,118488,1705126,936000
PTBA,2380,0%,2380,2380,2400,2360,6229,117332,27888388,27419169
TEBE,1940,7.777777777777778%,1800,1820,1960,1775,3091,117168,22189518,2492900
VTNY,103,0%,103,104,104,102,1112,115985,1192538,645315
HEAL,1670,-1.183431952662722%,1690,1690,1690,1635,3142,115770,19119017,25661137
NRCA,1045,-3.686635944700461%,1085,1105,1105,1030,2626,115457,12311301,2608590
DWGL,374,24.666666666666668%,300,352,374,348,1449,114931,4183320,3460555
HBAT,240,9.090909090909092%,220,242,242,240,266,114882,2763528,249778
WTON,106,-0.9345794392523363%,107,107,109,105,680,114821,1224134,923839
SLIS-W,17,-5.555555555555555%,18,18,18,16,202,114650,197531,2757
GEMA,123,0.819672131147541%,122,123,125,121,707,113644,1394588,196800
TRUE,57,9.615384615384617%,52,57,57,57,598,113571,647355,431553
MIRA,67,4.6875%,64,65,67,65,281,113095,752997,265417
ISAT,1900,-0.26246719160104987%,1905,1915,1925,1890,2811,110176,20945674,61276541
MARK,625,-1.574803149606299%,635,635,635,620,2026,110126,6881301,2375000
BABY,308,0%,308,310,314,300,274,108190,3316713,805798
UNVRBQCU5A,20,185.71428571428572%,7,4,20,4,43,103747,59985,1000
KUAS,72,-2.7027027027027026%,74,75,75,72,785,103694,759368,93082
NAIK-W,24,0%,24,24,26,23,233,103385,251836,7145
CLEO,535,-1.834862385321101%,545,550,550,535,1506,102940,5548108,12840000
SMDR,334,-1.183431952662722%,338,342,342,334,1522,102871,3452708,5469450
NASI,95,2.1505376344086025%,93,94,96,93,523,102080,963193,76703
INPC,169,-0.5882352941176471%,170,172,176,167,891,101900,1733383,3383579
HOMI,248,7.82608695652174%,230,250,274,238,1186,101551,2574782,390600
MITI,326,3.1645569620253164%,316,330,340,316,1332,100924,3301421,1154280
CSMI,342,-2.840909090909091%,352,352,352,326,5564,100535,3370230,279093
MDLA,242,-2.4193548387096775%,248,248,250,240,1031,100465,2453518,3391104
KOCI-W,15,-6.25%,16,16,16,14,146,99647,150719,6750
INCF,45,-8.16326530612245%,49,50,50,45,355,99367,470147,64727
SRTG,1930,1.0471204188481675%,1910,1925,1935,1880,2314,99207,18891305,26180132
FUJI,515,12.938596491228072%,456,470,565,470,1838,98608,5032771,669500
DILD,138,-0.7194244604316548%,139,140,142,137,694,98087,1356239,1430488
FORE,535,-3.6036036036036037%,555,560,560,535,2923,97092,5314303,4771322
HDIT,58,-1.694915254237288%,59,56,58,56,410,96454,549608,88431
BBRM,90,1.1235955056179776%,89,91,92,88,625,96180,864381,763154
ABBA,52,8.333333333333332%,48,51,52,51,246,95218,488808,204666
TCPI,5975,1.702127659574468%,5875,5900,6075,5850,2734,94799,56175050,29875000
PEGE,114,0.8849557522123894%,113,114,130,114,930,94409,1151383,323010
BVIC,114,-0.8695652173913043%,115,117,117,113,756,94015,1075416,2078341
IDEA,124,9.734513274336283%,113,124,124,123,176,93991,1165485,131742
BBRIBQCU5A,5,-16.666666666666664%,6,3,5,3,89,93875,37614,150
TOOL,65,-2.9850746268656714%,67,67,67,65,604,92017,603549,133251
SMGR,2930,1.384083044982699%,2890,2910,2930,2880,3121,91128,26494871,19782012
ESTI,65,1.5625%,64,66,68,65,428,91032,606629,130989
PSKT,121,1.680672268907563%,119,119,121,119,202,90899,1096738,1252499
STAA,1095,0.9216589861751152%,1085,1080,1100,1080,872,89071,9740143,11939193
DGWG,408,0.9900990099009901%,404,406,410,406,1907,87915,3589656,2400000
BRRC-W,14,0%,14,15,15,14,116,87901,128761,2040
